id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,country,currency
870228670254507621,Beautifull summer in Forest 12/07 au 15/08,12581195,Candice,nan,Forest,50.80078430075731,4.317486035429987,Entire home/apt,89.0,15,0,nan,nan,2,344,0,nan,"Buenos Aires, Ciudad AutÃ³noma de Buenos Aires, Argentina",unknown
590440591831037170,"106-Apartamento con terraza, Cadaqués",198562674,Pianc Cadaqués,nan,Cadaqués,42.290199,3.281187,Entire home/apt,94.0,2,10,2023-09-22,0.33,28,32,0,HUTB-036660,"Girona, Catalonia, Spain",unknown
1196730946295131070,4th Nt Free*4th Nt Free* I Above Overlook I Luxe S,210733801,Above Vacation,nan,78731,30.34075,-97.785,Entire home/apt,1060.0,1,0,nan,nan,34,361,0,nan,"Austin, Texas, United States",unknown
822805172980431242,Fit for a Princess (and family),218369488,Saskia,Tauranga City,Otumoetai-Pyes Pa Ward,-37.67985,176.12467,Entire home/apt,240.0,2,34,2024-11-02,1.68,1,178,20,nan,New Zealand,unknown
53804372,London Wimbledon Studios,435827123,William,nan,Wandsworth,51.44359,-0.2053,Entire home/apt,80.0,1,47,2024-07-31,1.45,1,102,16,nan,"London, England, United Kingdom",unknown
704397809283835151,Appartamento accogliente in centro storico,417444148,Tommaso,Isole,Castello,45.43800309504133,12.347361729009338,Entire home/apt,163.0,3,71,2024-02-13,2.97,4,7,16,nan,"Venice, Veneto, Italy",unknown
818770445781720296,Casa Mimi,73906766,Maria,Taranto,Martina Franca,40.70063,17.34417,Entire home/apt,56.0,1,9,2024-09-04,0.51,1,183,4,IT073013C200084193,"Puglia, Puglia, Italy",unknown
1159630792493753212,Cómoda habitación privada tipo suite,88993110,Miguel,nan,Santiago,-33.4476619,-70.6351796,Private room,18267.0,5,1,2024-06-19,0.3,3,13,1,nan,"Santiago, RegiÃ³n Metropolitana de Santiago, Chile",unknown
836067584407827536,Excellent and Marvelous Causeway Bay Room (C20C),475889596,Jov,nan,Wan Chai,22.27921858473442,114.18034531583224,Private room,160.0,29,0,nan,nan,346,365,0,nan,"Hong Kong, Hong Kong, China",CNY
51363856,Garden Guest House Perfect for Work or Play!,14202624,Rachel,Other Cities,Torrance,33.87327,-118.33842,Entire home/apt,nan,3,17,2023-03-11,0.46,1,0,0,nan,"Los Angeles, California, United States",unknown
558798454233812375,Inglewood Adjacent Spicy Loft style condo,271600069,Eve,Other Cities,Hawthorne,33.92924,-118.35085,Entire home/apt,nan,4,3,2023-04-03,0.1,3,247,0,nan,"Los Angeles, California, United States",unknown
629400417067552320,Lovely modern flat with balcony,36892989,Dana,nan,Wandsworth,51.432987,-0.186691,Entire home/apt,119.0,7,11,2023-10-02,0.42,1,263,1,nan,"London, England, United Kingdom",unknown
1131884612930003388,Santana Row Retreat | 3BD 3BTH Home,14175116,Laura,nan,San Jose,37.31138,-121.94838,Entire home/apt,454.0,1,6,2024-07-12,1.4,16,144,6,nan,"Santa Clara County, California, United States",unknown
1169981675358499051,Arty Couples Studio,7995405,Jeanette,nan,Point Nepean,-38.3802075,144.7963803,Private room,159.0,2,2,2024-08-11,0.61,2,261,2,nan,"Mornington Peninsula, Victoria, Australia",unknown
917345073966959291,Enjoy Dublin Living: Room Available,22254869,Juan,Dublin City Council,North Inner City LEA-7,53.35103,-6.27804,Private room,88.0,7,1,2024-03-23,0.17,12,129,1,nan,Ireland,unknown
1172532158621929127,Kosta,124866540,Kostas,nan,Χανίων,35.512691,24.0147017,Entire home/apt,nan,2,6,2024-09-03,2.43,1,0,6,00002714649,"Crete, Crete, Greece",unknown
1013875531420154613,Entire house 3B2.5B private backyard,543870852,Yunxia,nan,Unincorporated Areas,36.11266,-115.27484,Entire home/apt,137.0,2,26,2024-08-07,2.69,1,177,26,nan,"Clark County, NV, Nevada, United States",unknown
32205120,Slow Luxury Patmos Hideaway with panorama and pool,15279614,Panos,nan,Πάτμου (Patmos),37.30623,26.56835,Entire home/apt,800.0,2,10,2024-07-27,0.4,3,242,3,1170799,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
1075879385291187302,La suite di Penna al Corso #3,116272650,Sabrina,nan,I Centro Storico,41.91081,12.47381,Private room,172.0,1,1,2024-02-10,0.14,13,328,1,nan,"Rome, Lazio, Italy",unknown
1188570586810569517,Mediterrâneo Barra Flat - Plages Du Prado,2513825,Further,nan,Barra da Tijuca,-23.00357733181824,-43.34216790813213,Entire home/apt,195.0,2,3,2024-09-04,1.58,49,176,3,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
1082506661871605924,SMARTments Serviced Apartment- Studio in City-West,113215550,SMARTments,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5076761,13.3278325,Private room,nan,1,0,nan,nan,11,97,0,"Legal entity name and Legal form: DG Steinplatz Boardinghouse GmbH     <br/>Legal representatives or Trade register number: AG Charlottenburg, HRB 171652B    <br/> Entity address: Fasanenstraße 2     , 10623     , Berlin    , Deutschland     <br/>Listing address: Fasanenstraße 2    , 10623     , Berlin    , Deutschland    ","Berlin, Berlin, Germany",unknown
949457780665121717,"Modern apartment + amenities, zone 1",279346183,Saghar,nan,Wandsworth,51.48246233592656,-0.1457049697637558,Entire home/apt,316.0,7,4,2024-06-02,0.69,1,233,4,nan,"London, England, United Kingdom",unknown
669843554503000415,Studio sur Saint-Gilles,275434956,François,nan,Saint-Gilles,50.82985045260167,4.3427559820336885,Entire home/apt,62.0,3,18,2024-08-18,0.69,2,71,14,nan,"Buenos Aires, Ciudad AutÃ³noma de Buenos Aires, Argentina",unknown
1141376911262231407,"Rockaway Beach
20 min to JFK airport
Ferry to NYC",40115440,Christina,Queens,Belle Harbor,40.57970146381599,-73.8542940563955,Entire home/apt,250.0,2,4,2024-10-27,3.24,1,356,4,OSE-STRREG-0002589,"New York City, New York, United States",unknown
1223734893186536609,LUXaway Tower Bridge 2 Bed Apartment - sleeps 10,253862864,Niko,nan,Southwark,51.50104443188816,-0.0747756287455558,Entire home/apt,242.0,2,0,nan,nan,21,59,0,nan,"London, England, United Kingdom",unknown
965769400180668841,Modern Apartment with Terrace,265150290,Karin,nan,Ménilmontant,48.8526547,2.4005909,Entire home/apt,120.0,2,2,2024-06-29,0.61,1,256,2,7512013734438,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
772018949511188270,$2400 Room for rent in Noe Valley,13075113,Tammy,nan,Western Addition,37.77709,-122.43152,Private room,80.0,30,0,nan,nan,1,365,0,nan,"San Francisco, California, United States",unknown
42108441,the cove,143979755,Edwin,Bronx,Pelham Gardens,40.86272,-73.84563,Entire home/apt,75.0,30,10,2023-03-19,0.18,2,96,0,nan,"New York City, New York, United States",unknown
1084112220942477147,Wonderful Stay Monet,350488900,Rufo,nan,Macharius - Heirnis,51.05134,3.7363,Entire home/apt,180.0,2,1,2024-07-21,0.46,1,15,1,nan,"Ghent, Flemish Region, Belgium",unknown
552764436456261776,Appartamento Tonnara con vista mare e wi-fi,6370621,Benny,nan,Avola,36.90067,15.14445,Entire home/apt,74.0,3,3,2024-04-16,0.11,93,176,1,nan,"Sicily, Sicilia, Italy",unknown
705664808392690730,Studio Ikea,42133086,David,Bordeaux,Bordeaux Maritime,44.8646407,-0.5691642,Entire home/apt,40.0,30,1,2023-04-23,0.06,5,0,0,"Available with a mobility lease only (""bail mobilité"")","Bordeaux, Nouvelle-Aquitaine, France",unknown
694776097830010389,Universal Studios Home Just a Walk Away,3925,Matt,City of Los Angeles,Hollywood Hills,34.12935,-118.34599,Entire home/apt,238.0,31,47,2024-06-17,1.92,7,151,1,HSR22-000893,"Los Angeles, California, United States",unknown
9703996,Flat in Berlin super Central!,50107682,Katja,Mitte,Alexanderplatz,52.52573,13.4109,Entire home/apt,nan,92,0,nan,nan,1,0,0,nan,"Berlin, Berlin, Germany",unknown
1217344746880929274,Beautiful room in Central London,458019327,Chris,nan,City of London,51.51690770552557,-0.0983694423278724,Private room,102.0,1,0,nan,nan,8,144,0,nan,"London, England, United Kingdom",unknown
2032049,"""Frisierzimmer"" Violet Art Loft",3564972,Andre,nan,Mariahilf,48.19492,16.34994,Entire home/apt,54.0,2,690,2024-09-02,5.28,6,119,62,nan,"Vienna, Vienna, Austria",unknown
845602476047861165,Appartement lumineux proche Nation,185178142,Axel,nan,Reuilly,48.8493128,2.3884943,Entire home/apt,nan,7,1,2023-05-06,0.06,1,0,0,7511208081142,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1126525354587440350,Muga by Interhome,113039023,Marina - Interhome Group,nan,Castelló d'Empúries,42.23946,3.120548,Entire home/apt,100.0,1,4,2024-08-31,0.85,80,305,4,HUTG-013987,"Girona, Catalonia, Spain",unknown
50639428,A Casitta,409146373,Carmelo,nan,Furnari,38.10536,15.11904,Entire home/apt,nan,1,0,nan,nan,1,0,0,3475151061,"Sicily, Sicilia, Italy",unknown
1100188744807164117,2BR/2.5BA Luxury Oceanfront Home,512212999,Penny Realty,nan,Mission Bay,32.76102742160214,-117.25269206061864,Entire home/apt,425.0,31,0,nan,nan,23,269,0,nan,"San Diego, California, United States",unknown
3955083,"Victoria, Balcony on The Square",14401197,Nora & Erhardt,nan,Ward 115,-33.92241,18.42082,Entire home/apt,nan,3,185,2023-05-16,1.52,1,0,0,nan,"Cape Town, Western Cape, South Africa",unknown
1094705013044400025,Convenient Room 5min ChampÉlysée,503903109,Marya,nan,Batignolles-Monceau,48.87579434014193,2.296070618224689,Private room,99.0,1,8,2024-07-13,1.24,5,229,8,nan,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1196993351159171450,Stylish Retreat in St Paul’s Bay,159488283,Muke,nan,San Pawl il-Bahar,35.9490057,14.4093547,Entire home/apt,nan,1,4,2024-09-09,2.45,1,0,4,nan,Malta,unknown
1080938636979997008,Double Room in Walthamstow,362165090,Qumar,nan,Waltham Forest,51.59956279112003,-0.0144233657446082,Private room,40.0,7,0,nan,nan,1,269,0,nan,"London, England, United Kingdom",unknown
10210314,Apartamento Copacabana 225,52461215,Aderbal,nan,Copacabana,-22.96289,-43.17838,Entire home/apt,85.0,5,6,2019-10-01,0.06,2,0,0,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
842825326198020169,Seas The Day!,505046898,Kristin,Washington,South Kingstown,41.3948542,-71.5297611,Entire home/apt,349.0,4,13,2024-08-20,0.85,1,33,7,RE 04514-STR,"Rhode Island, Rhode Island, United States",unknown
1248703091144191195,Aluguel para o Rock in Rio,85333930,Josy,nan,Barra da Tijuca,-22.97357590323391,-43.39729268245743,Entire home/apt,1000.0,3,0,nan,nan,1,364,0,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
1226827536408085277,Spacious Chicago Apartment ~ 6 Mi to Downtown,456513928,Evolve,nan,North Center,41.93766676702853,-87.68601854661165,Entire home/apt,80.0,32,0,nan,nan,10,320,0,nan,"Chicago, Illinois, United States",unknown
898239454712140137,Macka Sanctuary,516286575,Gülnur,nan,Besiktas,41.04454,28.99939,Entire home/apt,2733.0,100,5,2024-07-11,0.32,1,358,4,nan,"Istanbul, Marmara, Turkey",unknown
50079318,Balcony apartment close to park Augarten & center,221969205,Mariella,nan,Brigittenau,48.23044,16.37259,Entire home/apt,nan,1,40,2024-03-05,1.04,1,0,6,nan,"Vienna, Vienna, Austria",unknown
1075866402622312018,Cosy in the heart of Istanbul - (2),58803114,Gizem,nan,Beyoglu,41.03324927228535,28.98192873372953,Entire home/apt,2330.0,1,34,2024-09-21,4.23,4,152,34,Exempt,"Istanbul, Marmara, Turkey",unknown
18525955,Magnifique appart Mont-Royal,95291503,Carlo,nan,Le Plateau-Mont-Royal,45.53002,-73.57017,Entire home/apt,260.0,31,0,nan,nan,1,269,0,"123456, expires: 2026-07-01T13:30:29Z","Montreal, Quebec, Canada",unknown
13477587,Upscale condo Historic St. Lawrence Market Toronto,55026004,Smita,nan,Waterfront Communities-The Island,43.64983,-79.36836,Entire home/apt,nan,28,2,2016-07-22,0.02,1,0,0,nan,"Trentino, Trentino-Alto Adige/SÃ¼dtirol, Italy",unknown
971595135066347505,Kiwi’s room,535047729,Gaspard,nan,Passy,48.86905558927487,2.2981026024214155,Private room,118.0,3,3,2023-09-23,0.24,1,179,2,nan,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
837921260328698151,Centenary Residence,12013711,Marcus,nan,Darebin,-37.7836202,145.0077888,Entire home/apt,344.0,3,3,2024-08-13,0.17,5,319,2,nan,"Melbourne, Victoria, Australia",unknown
1021940744564228435,Balwyn North cosy room +shower,478803479,Ling,nan,Boroondara,-37.792844,145.0709164,Private room,55.0,1,4,2024-02-18,0.41,11,261,4,nan,"Melbourne, Victoria, Australia",unknown
51084907,Paris - Trocadéro: superbe 2 chambres,404445557,Louis,nan,Passy,48.86407,2.28893,Entire home/apt,593.0,3,37,2024-08-04,1.37,1,37,8,7511606697494,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1036908451998331900,super monolocale moderno,330347245,Nunzio,nan,Gela,37.069067985149545,14.250803391401671,Entire home/apt,68.0,1,4,2024-07-04,0.42,1,271,4,IT085007C2U3TB3D56,"Sicily, Sicilia, Italy",unknown
885530331391538134,New clean and spacious apartment,512669763,Helich,nan,Dublin City,53.3648534828596,-6.243708088176171,Entire home/apt,249.0,4,1,2023-08-28,0.08,1,58,0,nan,"Dublin, Leinster, Ireland",unknown
1115123533103835967,T2 lumineux avec terrasse et parking fermé.,528072269,Johanna,Le Haillan,Le Haillan,44.87831142804548,-0.6703489132624113,Entire home/apt,67.0,1,8,2024-08-20,1.5,10,140,8,nan,"Bordeaux, Nouvelle-Aquitaine, France",unknown
39204823,The Big Brick Mansion in Plymouth By Lux Life,128893020,Anthony & Brooke,nan,Hennepin,45.03343,-93.4586,Entire home/apt,468.0,4,73,2024-07-29,1.31,11,359,13,nan,"Twin Cities MSA, Minnesota, United States",unknown
711385034502915446,Spacious Fully Equipped Loft Apartments in Athens,55158490,Αλεξανδρος,nan,ΓΚΑΖΙ,37.97759,23.71231,Private room,165.0,1,0,nan,nan,6,348,0,1201019,"Athens, Attica, Greece",unknown
53791348,Single Bed in Pink Room - The Rose Hostel,422959934,The Rose Hostel,nan,San Giljan,35.91876220703125,14.490358352661133,Shared room,16.0,1,25,2024-07-15,0.74,8,330,5,nan,Malta,unknown
8666214,Amaranthus of St. Peter,23667469,Beatrice E Fiammetta,nan,I Centro Storico,41.91122,12.45639,Entire home/apt,144.0,2,273,2024-08-13,2.52,3,336,23,nan,"Rome, Lazio, Italy",unknown
31419784,Private Unit with Bathroom (Long Term),235290527,Irma,nan,Milpitas,37.43787,-121.90873,Entire home/apt,65.0,35,56,2024-02-29,0.83,1,280,1,nan,"Santa Clara County, California, United States",unknown
1087454043618310061,"Blueground | North Station, gm & w/d, nr dining",107434423,Blueground,nan,Downtown,42.365947,-71.063473,Entire home/apt,256.0,32,0,nan,nan,355,202,0,nan,"Boston, Massachusetts, United States",unknown
643569830401168312,Historical 5 bed  House in Downtown on Main Street,462293753,Yanfei,nan,Bozeman,45.67799,-111.0444,Entire home/apt,306.0,1,116,2024-11-01,3.97,2,332,38,STR22-00020,"Bozeman, Montana, United States",unknown
14411608,Gemütliche 2 Zimmer in Moabit.,87261807,Lutfi,Mitte,Moabit Ost,52.535,13.34887,Entire home/apt,55.0,92,26,2022-11-01,0.28,1,364,0,nan,"Berlin, Berlin, Germany",unknown
43838395,Arthouse Botanic,41496027,Sally,Mackenzie District,Pukaki Ward,-44.01104,170.48385,Entire home/apt,420.0,2,104,2024-10-28,2.81,2,193,51,nan,New Zealand,unknown
575108,Charming & parisian flat in Le Marais,2825957,Tiphaine,nan,Hôtel-de-Ville,48.85998,2.35546,Entire home/apt,579.0,4,53,2024-08-04,0.36,1,53,26,7510408933873,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
37446894,Elegant Double room - Palazzo degli Affreschi,274241835,Palazzo Degli Affreschi,nan,Catania,37.500721,15.079623,Hotel room,nan,1,1,2021-10-23,0.03,3,0,0,CIR 19087015B401011,"Sicily, Sicilia, Italy",unknown
2106830,Wahroonga in Central Carlton,10741024,Robert,nan,Melbourne,-37.79619,144.9684,Entire home/apt,480.0,5,165,2024-06-29,1.35,1,95,15,nan,"Melbourne, Victoria, Australia",unknown
982304422432593448,Private Getaway Close to Clifton Beach,537497169,Susan,nan,Clarence,-42.97523343788848,147.5151169156045,Entire home/apt,160.0,2,26,2024-08-24,2.42,1,235,26,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993,"Tasmania, Tasmania, Australia",unknown
1096182965922266997,"Ipanema, 2bds, up to 4 persons. Close to the beach",5754974,Carlos Eduardo,nan,Ipanema,-22.984188642187213,-43.203787000000005,Entire home/apt,465.0,3,13,2024-09-15,2.28,1,46,13,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
2907285,Spacious Family Suite,13941272,Philippe,nan,Πάρου (Paros),37.14332,25.28118,Entire home/apt,116.0,6,13,2024-07-31,0.11,5,71,1,1175K122K0683200,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
49377025,Dimora Copune,107460052,Diego,Lecce,Gagliano del Capo,39.84349,18.37233,Entire home/apt,61.0,1,5,2024-08-18,0.13,118,365,2,nan,"Puglia, Puglia, Italy",unknown
14388431,Jitthamas Residen (near Lat Phrao MRT),48491149,Auttapon,nan,Huai Khwang,13.799,100.58513,Private room,750.0,1,7,2024-07-31,0.07,6,365,1,nan,"Bangkok, Central Thailand, Thailand",unknown
1103501764515527841,Luxury Flat in Soho,552407425,Gul,nan,Westminster,51.51187386414617,-0.1320793402799265,Entire home/apt,194.0,1,5,2024-05-26,1.19,1,259,5,nan,"London, England, United Kingdom",unknown
803385779755101640,Simple Private Room #1238 A,297860058,Sophia,nan,Brighton,42.34705,-71.16293,Private room,40.0,91,0,nan,nan,156,363,0,nan,"Boston, Massachusetts, United States",unknown
50745703,Suíte privativa toda mobiliada (independente),410085054,Ruth,nan,Jardim Carioca,-22.81091,-43.19017,Private room,180.0,1,24,2024-05-17,0.62,5,365,6,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
23178617,BEGONIA-Apartment-Deluxe-Ensuite with Shower,3457800,Raquel,nan,Entrepôt,48.8712,2.37035,Entire home/apt,294.0,1,24,2023-07-07,0.31,12,313,0,7511000722262,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
644858321941268615,Suite CAMPANA nel Castello con piscina,397681509,Gabriella,Lecce,Uggiano la Chiesa,40.11490877758014,18.451840431213395,Private room,181.0,5,0,nan,nan,7,3,0,nan,"Puglia, Puglia, Italy",unknown
10044893,"Vintage Studio Apartment,city",3765951,Marie- Thérèse,nan,Alsergrund,48.22262,16.36528,Entire home/apt,121.0,2,250,2024-08-26,2.36,3,2,36,nan,"Vienna, Vienna, Austria",unknown
19279338,Nice studio in the heart of Paris,115555072,Tony,nan,Ménilmontant,48.85538,2.39733,Entire home/apt,120.0,4,5,2022-01-02,0.07,1,178,0,7512004111643,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
899875523690396842,Lux Seaview Pool-Hosted by Sweetstay,76556384,Andrea,nan,Mellieha,35.96549,14.36512,Entire home/apt,180.0,1,4,2024-04-09,0.26,43,180,3,nan,Malta,unknown
50770863,Huge Chic Studios at Chapter Highbury I,519945528,Ava And Team,nan,Islington,51.55276,-0.11345,Entire home/apt,nan,3,2,2022-07-08,0.05,90,0,0,nan,"London, England, United Kingdom",unknown
9327098,COUCH SURFER WANTED,31043523,Jamie,nan,Tierrasanta,32.83825,-117.08631,Shared room,78.0,31,0,nan,nan,2,365,0,nan,"San Diego, California, United States",unknown
987335906663465203,"Two Spacious Rooms, NO Cleaning Fee",538635682,Tinderpal,Selwyn District,Selwyn Central Ward,-43.58888,172.39083,Private room,138.0,1,13,2024-09-28,1.06,3,256,12,nan,New Zealand,unknown
1196321433562314497,"""Olmi Suite"" Luminoso Bilocale Milano-Bus 63-M1",588336614,Alessandro,nan,BAGGIO,45.45426,9.08333,Entire home/apt,98.0,1,2,2024-09-04,1.43,1,344,2,nan,"Milan, Lombardy, Italy",unknown
1166908280671826118,¡Penthouse compartido con Jacuzzi! Calzolli,285297238,Rubén Alejandro,nan,Benito Juárez,19.3802949,-99.1687548,Private room,900.0,2,11,2024-08-25,2.84,14,84,11,nan,"Mexico City, Distrito Federal, Mexico",unknown
739164628865575504,"Bel appartement, idéalement situé",36430599,Emma,nan,3e Arrondissement,45.75691596369076,4.846511038623032,Entire home/apt,90.0,3,18,2024-08-25,0.8,1,165,9,6938313406014,"Lyon, Auvergne-Rhone-Alpes, France",unknown
40217612,Comfort in the Inner West (Entire House),9180862,John And Judy,nan,Maribyrnong,-37.79326,144.87852,Entire home/apt,nan,3,2,2020-01-08,0.04,1,0,0,nan,"Melbourne, Victoria, Australia",unknown
27843903,Apartamentos Mallorca - TYP B  (Cala Millor),36937646,Romy,nan,Son Servera,39.603038,3.378155,Entire home/apt,89.0,2,71,2024-08-08,0.97,7,124,7,A/594,"Mallorca, Islas Baleares, Spain",unknown
30507201,Oceanfront corner unit w/ ac! sk215- Sullivan,146182295,Sullivan Properties,Maui,Lahaina,20.97041,-156.67678,Entire home/apt,368.0,1,2,2023-05-23,0.08,43,268,0,"430100020051, TA-015-387-0336-01","Hawaii, Hawaii, United States",unknown
577296639110421941,Mini-Appartement in Kreuzberg,17508588,Thomas,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50267,13.43275,Entire home/apt,60.0,60,21,2024-08-11,2.0,1,21,21,"First name and Last name: Dr. Thomas Kreutzer  <br/> Contact address: Wrangelstaße 106, 10997, Berlin , Deutschland  <br/>Listing address: Wrangelstaße 106, 10997, Berlin , Deutschland ","Berlin, Berlin, Germany",unknown
1242217284614132727,West Seattle Home Away from Home,406592946,Fiachra,West Seattle,Fairmount Park,47.55843256758235,-122.3860128968954,Private room,91.0,1,2,2024-09-15,2.0,2,363,2,STR-OPLI-23-001281,"Sevilla, AndalucÃ­a, Spain",unknown
16946596,"Quiet, bright Queen bed bdrm",17430748,Carey,nan,Palmerston-Little Italy,43.66251,-79.42274,Private room,110.0,28,4,2023-06-10,0.04,3,131,0,STR-2011-GBFXVD,"Trentino, Trentino-Alto Adige/SÃ¼dtirol, Italy",unknown
1181695863402702527,"Blueground | Clerkenwell, nr St Paul's Cathedral",314162972,Blueground,nan,Islington,51.5227876,-0.1013294,Entire home/apt,222.0,30,0,nan,nan,438,191,0,nan,"London, England, United Kingdom",unknown
654161944833924976,Moderne lejlighed på Frederiksberg nær metro,465315025,Mathilde Damm,nan,Frederiksberg,55.68731,12.53234,Entire home/apt,1100.0,7,6,2024-06-26,0.22,1,105,1,nan,"Copenhagen, Hovedstaden, Denmark",unknown
934439574370128658,Preciosa habitación privada - D,222442460,Gonzalo,Retiro,Ibiza,40.42116783143093,-3.674346451895313,Private room,29.0,30,2,2024-05-01,0.16,9,72,1,nan,"Malaga, AndalucÃ­a, Spain",unknown
956316963554687070,T2 Charpennes avec balcon,63263406,Suzy,nan,6e Arrondissement,45.765767129976936,4.867967464896299,Entire home/apt,nan,15,0,nan,nan,1,0,0,nan,"Lyon, Auvergne-Rhone-Alpes, France",unknown
8269182,"WEST LONDON, 1 Bed to rent in Victorian cottage",6748535,Georgia,nan,Hammersmith and Fulham,51.51871,-0.24895,Private room,nan,2,54,2019-02-21,0.49,1,0,0,nan,"London, England, United Kingdom",unknown
811128559186115613,Light & Bright 2B2B @ Potrero,93344993,Aditi,nan,Potrero Hill,37.76492111834452,-122.40376339026622,Entire home/apt,186.0,30,1,2023-12-26,0.12,1,105,1,nan,"San Francisco, California, United States",unknown
19049267,Beautiful spacious apartment in central Madrid,9219542,Bec,Centro,Cortes,40.41502,-3.69868,Entire home/apt,nan,7,10,2019-06-02,0.11,1,0,0,nan,"Malaga, AndalucÃ­a, Spain",unknown
1122400731936373470,Zosy flat VERY close Notre Dame with a balcony,236240174,Jiayou,nan,Panthéon,48.85027,2.3501,Entire home/apt,nan,2,6,2024-08-22,2.28,22,0,6,Exempt - hotel-type listing,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
30251179,"Palm-Aire, Fort Lauderdale, FL, 2 Bedroom Dlx Z #1",10981379,Jan,nan,Pompano Beach,26.22622,-80.15857,Entire home/apt,215.0,1,9,2023-12-30,0.14,23,36,2,nan,"Broward County, Florida, United States",unknown
1136228631282955781,Villa vicino al mare con wi-fi,96966564,Francesco,nan,Siracusa,36.97418,15.2337,Entire home/apt,240.0,1,0,nan,nan,3,160,0,19089017C211700,"Sicily, Sicilia, Italy",unknown
48157584,Gorgeous Queen Anne suite!!,135722861,Sasha,nan,City of Las Vegas,36.20298,-115.27226,Private room,94.0,30,55,2023-04-20,1.27,8,365,0,nan,"Clark County, NV, Nevada, United States",unknown
16691090,Lindo depto. cerca de zona centro con baño privado,110522763,Gabriela,nan,Benito Juárez,19.36454,-99.14515,Private room,464.0,1,79,2024-09-15,0.85,1,141,22,nan,"Mexico City, Distrito Federal, Mexico",unknown
52840637,Cómodo Loft en el Centro de la CDMX.  🏙 Bolívar,230079511,Natalia,nan,Cuauhtémoc,19.43095,-99.13905,Entire home/apt,1019.0,2,112,2024-09-10,3.17,1,329,37,nan,"Mexico City, Distrito Federal, Mexico",unknown
804249926522812015,Moderne leilighet med fantastisk takterrasse,61552232,Jørgen,nan,Grünerløkka,59.92010335610548,10.766908858627348,Entire home/apt,1743.0,2,11,2024-06-30,0.57,1,177,3,nan,"Oslo, Oslo, Norway",unknown
928419074537893151,Sunny Elwood 'treehouse',24911868,Callie,nan,Port Phillip,-37.879033935783575,144.98873842298863,Entire home/apt,107.0,1,6,2024-05-19,0.71,1,44,6,nan,"Melbourne, Victoria, Australia",unknown
817778001325767606,New Renovated 1 Bedroom House,372063185,King,Other Cities,El Monte,34.05898274976503,-118.01479078690905,Entire home/apt,69.0,2,54,2024-08-10,2.87,16,47,33,nan,"Los Angeles, California, United States",unknown
1212797760358941715,Lejlighed i København SV,593262715,Melissa Agerlin,nan,Vesterbro-Kongens Enghave,55.64971118335587,12.537930422632137,Entire home/apt,791.0,1,4,2024-09-16,2.4,1,291,4,nan,"Copenhagen, Hovedstaden, Denmark",unknown
43525301,Blue Frames Summer House-Floating over the Aegean,52836514,Elina,nan,Άνδρου (Andros),37.86349,24.77718,Entire home/apt,500.0,4,6,2024-07-07,0.16,1,365,1,00000990335,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
17040114,LONDON SKYLINES WI FI WHOLE FLAT FOR GUESTS,4261235,Ajit,nan,Ealing,51.50968,-0.2772,Entire home/apt,99.0,2,36,2019-11-05,0.4,17,111,0,nan,"London, England, United Kingdom",unknown
21964073,"Casa com piscina na Taquara, Rio de Janeiro",158337869,Vinicius,nan,Taquara,-22.92086,-43.38571,Entire home/apt,279.0,2,105,2024-09-16,1.28,1,74,27,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
29797995,Suite Museum Row & The Grove,75177834,Amit,City of Los Angeles,Mid-Wilshire,34.0613,-118.35187,Entire home/apt,169.0,30,194,2024-07-24,2.74,1,111,22,HSR19-000606,"Los Angeles, California, United States",unknown
38149201,Central location for 3 guests C2,281729072,Cristian,Ciutat Vella,el Raval,41.37721,2.16764,Private room,nan,3,0,nan,nan,3,0,0,Exempt,"Barcelona, Catalonia, Spain",unknown
